title,abstract,source_url,target_url,authority,authority_url
Rpagebied gegeneraliseerd,Deze service bevat de CBS Gebiedsindelingen van 2003. De volgende gebiedsindelingen kunnen voorkomen: Gemeente Landsdeel Provincie Buurt COROP-gebied GGD-regio NUTS1 NUTS2 NUTS3 Wijk COROP-plusgebied COROP-subgebied Landbouwgebied Landbouwgroep RPA-gebied Toeristengroep Toeristengebied Arrondissementsgebied KamervanKoophandelregio Regionale-Eenheid Veiligheidsregio Veiligthuisregio Zorgkantoorregio Arbeidsmarktregio Regioplus-arbeidsmarktregio Jeugdregio Ressort RES-regio Regionaalmeldcoördinatiepunt Regionale-energiestrategie SubRES-regio,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/3af7a35a-5b23-4a71-a320-4808c39f0e82,https://service.pdok.nl/cbs/gebiedsindelingen/2003/wms/v1_0?request=GetCapabilities&service=WMS,cbs,http://www.cbs.nl
Rpagebied labelpoint,Deze service bevat de CBS Gebiedsindelingen van 2003. De volgende gebiedsindelingen kunnen voorkomen: Gemeente Landsdeel Provincie Buurt COROP-gebied GGD-regio NUTS1 NUTS2 NUTS3 Wijk COROP-plusgebied COROP-subgebied Landbouwgebied Landbouwgroep RPA-gebied Toeristengroep Toeristengebied Arrondissementsgebied KamervanKoophandelregio Regionale-Eenheid Veiligheidsregio Veiligthuisregio Zorgkantoorregio Arbeidsmarktregio Regioplus-arbeidsmarktregio Jeugdregio Ressort RES-regio Regionaalmeldcoördinatiepunt Regionale-energiestrategie SubRES-regio,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/3af7a35a-5b23-4a71-a320-4808c39f0e82,https://service.pdok.nl/cbs/gebiedsindelingen/2003/wms/v1_0?request=GetCapabilities&service=WMS,cbs,http://www.cbs.nl
Stadsgewest gegeneraliseerd,Deze service bevat de CBS Gebiedsindelingen van 2003. De volgende gebiedsindelingen kunnen voorkomen: Gemeente Landsdeel Provincie Buurt COROP-gebied GGD-regio NUTS1 NUTS2 NUTS3 Wijk COROP-plusgebied COROP-subgebied Landbouwgebied Landbouwgroep RPA-gebied Toeristengroep Toeristengebied Arrondissementsgebied KamervanKoophandelregio Regionale-Eenheid Veiligheidsregio Veiligthuisregio Zorgkantoorregio Arbeidsmarktregio Regioplus-arbeidsmarktregio Jeugdregio Ressort RES-regio Regionaalmeldcoördinatiepunt Regionale-energiestrategie SubRES-regio,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/3af7a35a-5b23-4a71-a320-4808c39f0e82,https://service.pdok.nl/cbs/gebiedsindelingen/2003/wms/v1_0?request=GetCapabilities&service=WMS,cbs,http://www.cbs.nl
Stadsgewest labelpoint,Deze service bevat de CBS Gebiedsindelingen van 2003. De volgende gebiedsindelingen kunnen voorkomen: Gemeente Landsdeel Provincie Buurt COROP-gebied GGD-regio NUTS1 NUTS2 NUTS3 Wijk COROP-plusgebied COROP-subgebied Landbouwgebied Landbouwgroep RPA-gebied Toeristengroep Toeristengebied Arrondissementsgebied KamervanKoophandelregio Regionale-Eenheid Veiligheidsregio Veiligthuisregio Zorgkantoorregio Arbeidsmarktregio Regioplus-arbeidsmarktregio Jeugdregio Ressort RES-regio Regionaalmeldcoördinatiepunt Regionale-energiestrategie SubRES-regio,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/3af7a35a-5b23-4a71-a320-4808c39f0e82,https://service.pdok.nl/cbs/gebiedsindelingen/2003/wms/v1_0?request=GetCapabilities&service=WMS,cbs,http://www.cbs.nl
Toeristengebied gegeneraliseerd,Deze service bevat de CBS Gebiedsindelingen van 2003. De volgende gebiedsindelingen kunnen voorkomen: Gemeente Landsdeel Provincie Buurt COROP-gebied GGD-regio NUTS1 NUTS2 NUTS3 Wijk COROP-plusgebied COROP-subgebied Landbouwgebied Landbouwgroep RPA-gebied Toeristengroep Toeristengebied Arrondissementsgebied KamervanKoophandelregio Regionale-Eenheid Veiligheidsregio Veiligthuisregio Zorgkantoorregio Arbeidsmarktregio Regioplus-arbeidsmarktregio Jeugdregio Ressort RES-regio Regionaalmeldcoördinatiepunt Regionale-energiestrategie SubRES-regio,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/3af7a35a-5b23-4a71-a320-4808c39f0e82,https://service.pdok.nl/cbs/gebiedsindelingen/2003/wms/v1_0?request=GetCapabilities&service=WMS,cbs,http://www.cbs.nl
Toeristengebied labelpoint,Deze service bevat de CBS Gebiedsindelingen van 2003. De volgende gebiedsindelingen kunnen voorkomen: Gemeente Landsdeel Provincie Buurt COROP-gebied GGD-regio NUTS1 NUTS2 NUTS3 Wijk COROP-plusgebied COROP-subgebied Landbouwgebied Landbouwgroep RPA-gebied Toeristengroep Toeristengebied Arrondissementsgebied KamervanKoophandelregio Regionale-Eenheid Veiligheidsregio Veiligthuisregio Zorgkantoorregio Arbeidsmarktregio Regioplus-arbeidsmarktregio Jeugdregio Ressort RES-regio Regionaalmeldcoördinatiepunt Regionale-energiestrategie SubRES-regio,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/3af7a35a-5b23-4a71-a320-4808c39f0e82,https://service.pdok.nl/cbs/gebiedsindelingen/2003/wms/v1_0?request=GetCapabilities&service=WMS,cbs,http://www.cbs.nl
Wijk gegeneraliseerd,Deze service bevat de CBS Gebiedsindelingen van 2003. De volgende gebiedsindelingen kunnen voorkomen: Gemeente Landsdeel Provincie Buurt COROP-gebied GGD-regio NUTS1 NUTS2 NUTS3 Wijk COROP-plusgebied COROP-subgebied Landbouwgebied Landbouwgroep RPA-gebied Toeristengroep Toeristengebied Arrondissementsgebied KamervanKoophandelregio Regionale-Eenheid Veiligheidsregio Veiligthuisregio Zorgkantoorregio Arbeidsmarktregio Regioplus-arbeidsmarktregio Jeugdregio Ressort RES-regio Regionaalmeldcoördinatiepunt Regionale-energiestrategie SubRES-regio,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/3af7a35a-5b23-4a71-a320-4808c39f0e82,https://service.pdok.nl/cbs/gebiedsindelingen/2003/wms/v1_0?request=GetCapabilities&service=WMS,cbs,http://www.cbs.nl
Wijk labelpoint,Deze service bevat de CBS Gebiedsindelingen van 2003. De volgende gebiedsindelingen kunnen voorkomen: Gemeente Landsdeel Provincie Buurt COROP-gebied GGD-regio NUTS1 NUTS2 NUTS3 Wijk COROP-plusgebied COROP-subgebied Landbouwgebied Landbouwgroep RPA-gebied Toeristengroep Toeristengebied Arrondissementsgebied KamervanKoophandelregio Regionale-Eenheid Veiligheidsregio Veiligthuisregio Zorgkantoorregio Arbeidsmarktregio Regioplus-arbeidsmarktregio Jeugdregio Ressort RES-regio Regionaalmeldcoördinatiepunt Regionale-energiestrategie SubRES-regio,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/3af7a35a-5b23-4a71-a320-4808c39f0e82,https://service.pdok.nl/cbs/gebiedsindelingen/2003/wms/v1_0?request=GetCapabilities&service=WMS,cbs,http://www.cbs.nl
CBS Gebiedsindelingen 2004 WMS,Deze service bevat de CBS Gebiedsindelingen van 2004. De volgende gebiedsindelingen kunnen voorkomen: Gemeente Landsdeel Provincie Buurt COROP-gebied GGD-regio NUTS1 NUTS2 NUTS3 Wijk COROP-plusgebied COROP-subgebied Landbouwgebied Landbouwgroep RPA-gebied Toeristengroep Toeristengebied Arrondissementsgebied KamervanKoophandelregio Regionale-Eenheid Veiligheidsregio Veiligthuisregio Zorgkantoorregio Arbeidsmarktregio Regioplus-arbeidsmarktregio Jeugdregio Ressort RES-regio Regionaalmeldcoördinatiepunt Regionale-energiestrategie SubRES-regio,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/057e440d-821d-477b-ae4d-9ae7d5652fbd,https://service.pdok.nl/cbs/gebiedsindelingen/2004/wms/v1_0?request=GetCapabilities&service=WMS,cbs,http://www.cbs.nl
Arrondissementsgebied gegeneraliseerd,Deze service bevat de CBS Gebiedsindelingen van 2004. De volgende gebiedsindelingen kunnen voorkomen: Gemeente Landsdeel Provincie Buurt COROP-gebied GGD-regio NUTS1 NUTS2 NUTS3 Wijk COROP-plusgebied COROP-subgebied Landbouwgebied Landbouwgroep RPA-gebied Toeristengroep Toeristengebied Arrondissementsgebied KamervanKoophandelregio Regionale-Eenheid Veiligheidsregio Veiligthuisregio Zorgkantoorregio Arbeidsmarktregio Regioplus-arbeidsmarktregio Jeugdregio Ressort RES-regio Regionaalmeldcoördinatiepunt Regionale-energiestrategie SubRES-regio,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/057e440d-821d-477b-ae4d-9ae7d5652fbd,https://service.pdok.nl/cbs/gebiedsindelingen/2004/wms/v1_0?request=GetCapabilities&service=WMS,cbs,http://www.cbs.nl
Arrondissementsgebied labelpoint,Deze service bevat de CBS Gebiedsindelingen van 2004. De volgende gebiedsindelingen kunnen voorkomen: Gemeente Landsdeel Provincie Buurt COROP-gebied GGD-regio NUTS1 NUTS2 NUTS3 Wijk COROP-plusgebied COROP-subgebied Landbouwgebied Landbouwgroep RPA-gebied Toeristengroep Toeristengebied Arrondissementsgebied KamervanKoophandelregio Regionale-Eenheid Veiligheidsregio Veiligthuisregio Zorgkantoorregio Arbeidsmarktregio Regioplus-arbeidsmarktregio Jeugdregio Ressort RES-regio Regionaalmeldcoördinatiepunt Regionale-energiestrategie SubRES-regio,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/057e440d-821d-477b-ae4d-9ae7d5652fbd,https://service.pdok.nl/cbs/gebiedsindelingen/2004/wms/v1_0?request=GetCapabilities&service=WMS,cbs,http://www.cbs.nl
Brandweerregio gegeneraliseerd,Deze service bevat de CBS Gebiedsindelingen van 2004. De volgende gebiedsindelingen kunnen voorkomen: Gemeente Landsdeel Provincie Buurt COROP-gebied GGD-regio NUTS1 NUTS2 NUTS3 Wijk COROP-plusgebied COROP-subgebied Landbouwgebied Landbouwgroep RPA-gebied Toeristengroep Toeristengebied Arrondissementsgebied KamervanKoophandelregio Regionale-Eenheid Veiligheidsregio Veiligthuisregio Zorgkantoorregio Arbeidsmarktregio Regioplus-arbeidsmarktregio Jeugdregio Ressort RES-regio Regionaalmeldcoördinatiepunt Regionale-energiestrategie SubRES-regio,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/057e440d-821d-477b-ae4d-9ae7d5652fbd,https://service.pdok.nl/cbs/gebiedsindelingen/2004/wms/v1_0?request=GetCapabilities&service=WMS,cbs,http://www.cbs.nl
Brandweerregio labelpoint,Deze service bevat de CBS Gebiedsindelingen van 2004. De volgende gebiedsindelingen kunnen voorkomen: Gemeente Landsdeel Provincie Buurt COROP-gebied GGD-regio NUTS1 NUTS2 NUTS3 Wijk COROP-plusgebied COROP-subgebied Landbouwgebied Landbouwgroep RPA-gebied Toeristengroep Toeristengebied Arrondissementsgebied KamervanKoophandelregio Regionale-Eenheid Veiligheidsregio Veiligthuisregio Zorgkantoorregio Arbeidsmarktregio Regioplus-arbeidsmarktregio Jeugdregio Ressort RES-regio Regionaalmeldcoördinatiepunt Regionale-energiestrategie SubRES-regio,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/057e440d-821d-477b-ae4d-9ae7d5652fbd,https://service.pdok.nl/cbs/gebiedsindelingen/2004/wms/v1_0?request=GetCapabilities&service=WMS,cbs,http://www.cbs.nl
Buurt gegeneraliseerd,Deze service bevat de CBS Gebiedsindelingen van 2004. De volgende gebiedsindelingen kunnen voorkomen: Gemeente Landsdeel Provincie Buurt COROP-gebied GGD-regio NUTS1 NUTS2 NUTS3 Wijk COROP-plusgebied COROP-subgebied Landbouwgebied Landbouwgroep RPA-gebied Toeristengroep Toeristengebied Arrondissementsgebied KamervanKoophandelregio Regionale-Eenheid Veiligheidsregio Veiligthuisregio Zorgkantoorregio Arbeidsmarktregio Regioplus-arbeidsmarktregio Jeugdregio Ressort RES-regio Regionaalmeldcoördinatiepunt Regionale-energiestrategie SubRES-regio,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/057e440d-821d-477b-ae4d-9ae7d5652fbd,https://service.pdok.nl/cbs/gebiedsindelingen/2004/wms/v1_0?request=GetCapabilities&service=WMS,cbs,http://www.cbs.nl
Buurt labelpoint,Deze service bevat de CBS Gebiedsindelingen van 2004. De volgende gebiedsindelingen kunnen voorkomen: Gemeente Landsdeel Provincie Buurt COROP-gebied GGD-regio NUTS1 NUTS2 NUTS3 Wijk COROP-plusgebied COROP-subgebied Landbouwgebied Landbouwgroep RPA-gebied Toeristengroep Toeristengebied Arrondissementsgebied KamervanKoophandelregio Regionale-Eenheid Veiligheidsregio Veiligthuisregio Zorgkantoorregio Arbeidsmarktregio Regioplus-arbeidsmarktregio Jeugdregio Ressort RES-regio Regionaalmeldcoördinatiepunt Regionale-energiestrategie SubRES-regio,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/057e440d-821d-477b-ae4d-9ae7d5652fbd,https://service.pdok.nl/cbs/gebiedsindelingen/2004/wms/v1_0?request=GetCapabilities&service=WMS,cbs,http://www.cbs.nl
Coropgebied gegeneraliseerd,Deze service bevat de CBS Gebiedsindelingen van 2004. De volgende gebiedsindelingen kunnen voorkomen: Gemeente Landsdeel Provincie Buurt COROP-gebied GGD-regio NUTS1 NUTS2 NUTS3 Wijk COROP-plusgebied COROP-subgebied Landbouwgebied Landbouwgroep RPA-gebied Toeristengroep Toeristengebied Arrondissementsgebied KamervanKoophandelregio Regionale-Eenheid Veiligheidsregio Veiligthuisregio Zorgkantoorregio Arbeidsmarktregio Regioplus-arbeidsmarktregio Jeugdregio Ressort RES-regio Regionaalmeldcoördinatiepunt Regionale-energiestrategie SubRES-regio,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/057e440d-821d-477b-ae4d-9ae7d5652fbd,https://service.pdok.nl/cbs/gebiedsindelingen/2004/wms/v1_0?request=GetCapabilities&service=WMS,cbs,http://www.cbs.nl
Coropgebied labelpoint,Deze service bevat de CBS Gebiedsindelingen van 2004. De volgende gebiedsindelingen kunnen voorkomen: Gemeente Landsdeel Provincie Buurt COROP-gebied GGD-regio NUTS1 NUTS2 NUTS3 Wijk COROP-plusgebied COROP-subgebied Landbouwgebied Landbouwgroep RPA-gebied Toeristengroep Toeristengebied Arrondissementsgebied KamervanKoophandelregio Regionale-Eenheid Veiligheidsregio Veiligthuisregio Zorgkantoorregio Arbeidsmarktregio Regioplus-arbeidsmarktregio Jeugdregio Ressort RES-regio Regionaalmeldcoördinatiepunt Regionale-energiestrategie SubRES-regio,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/057e440d-821d-477b-ae4d-9ae7d5652fbd,https://service.pdok.nl/cbs/gebiedsindelingen/2004/wms/v1_0?request=GetCapabilities&service=WMS,cbs,http://www.cbs.nl
Coropsubgebied gegeneraliseerd,Deze service bevat de CBS Gebiedsindelingen van 2004. De volgende gebiedsindelingen kunnen voorkomen: Gemeente Landsdeel Provincie Buurt COROP-gebied GGD-regio NUTS1 NUTS2 NUTS3 Wijk COROP-plusgebied COROP-subgebied Landbouwgebied Landbouwgroep RPA-gebied Toeristengroep Toeristengebied Arrondissementsgebied KamervanKoophandelregio Regionale-Eenheid Veiligheidsregio Veiligthuisregio Zorgkantoorregio Arbeidsmarktregio Regioplus-arbeidsmarktregio Jeugdregio Ressort RES-regio Regionaalmeldcoördinatiepunt Regionale-energiestrategie SubRES-regio,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/057e440d-821d-477b-ae4d-9ae7d5652fbd,https://service.pdok.nl/cbs/gebiedsindelingen/2004/wms/v1_0?request=GetCapabilities&service=WMS,cbs,http://www.cbs.nl
Coropsubgebied labelpoint,Deze service bevat de CBS Gebiedsindelingen van 2004. De volgende gebiedsindelingen kunnen voorkomen: Gemeente Landsdeel Provincie Buurt COROP-gebied GGD-regio NUTS1 NUTS2 NUTS3 Wijk COROP-plusgebied COROP-subgebied Landbouwgebied Landbouwgroep RPA-gebied Toeristengroep Toeristengebied Arrondissementsgebied KamervanKoophandelregio Regionale-Eenheid Veiligheidsregio Veiligthuisregio Zorgkantoorregio Arbeidsmarktregio Regioplus-arbeidsmarktregio Jeugdregio Ressort RES-regio Regionaalmeldcoördinatiepunt Regionale-energiestrategie SubRES-regio,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/057e440d-821d-477b-ae4d-9ae7d5652fbd,https://service.pdok.nl/cbs/gebiedsindelingen/2004/wms/v1_0?request=GetCapabilities&service=WMS,cbs,http://www.cbs.nl
Gemeente gegeneraliseerd,Deze service bevat de CBS Gebiedsindelingen van 2004. De volgende gebiedsindelingen kunnen voorkomen: Gemeente Landsdeel Provincie Buurt COROP-gebied GGD-regio NUTS1 NUTS2 NUTS3 Wijk COROP-plusgebied COROP-subgebied Landbouwgebied Landbouwgroep RPA-gebied Toeristengroep Toeristengebied Arrondissementsgebied KamervanKoophandelregio Regionale-Eenheid Veiligheidsregio Veiligthuisregio Zorgkantoorregio Arbeidsmarktregio Regioplus-arbeidsmarktregio Jeugdregio Ressort RES-regio Regionaalmeldcoördinatiepunt Regionale-energiestrategie SubRES-regio,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/057e440d-821d-477b-ae4d-9ae7d5652fbd,https://service.pdok.nl/cbs/gebiedsindelingen/2004/wms/v1_0?request=GetCapabilities&service=WMS,cbs,http://www.cbs.nl
Gemeente labelpoint,Deze service bevat de CBS Gebiedsindelingen van 2004. De volgende gebiedsindelingen kunnen voorkomen: Gemeente Landsdeel Provincie Buurt COROP-gebied GGD-regio NUTS1 NUTS2 NUTS3 Wijk COROP-plusgebied COROP-subgebied Landbouwgebied Landbouwgroep RPA-gebied Toeristengroep Toeristengebied Arrondissementsgebied KamervanKoophandelregio Regionale-Eenheid Veiligheidsregio Veiligthuisregio Zorgkantoorregio Arbeidsmarktregio Regioplus-arbeidsmarktregio Jeugdregio Ressort RES-regio Regionaalmeldcoördinatiepunt Regionale-energiestrategie SubRES-regio,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/057e440d-821d-477b-ae4d-9ae7d5652fbd,https://service.pdok.nl/cbs/gebiedsindelingen/2004/wms/v1_0?request=GetCapabilities&service=WMS,cbs,http://www.cbs.nl
Ggdregio gegeneraliseerd,Deze service bevat de CBS Gebiedsindelingen van 2004. De volgende gebiedsindelingen kunnen voorkomen: Gemeente Landsdeel Provincie Buurt COROP-gebied GGD-regio NUTS1 NUTS2 NUTS3 Wijk COROP-plusgebied COROP-subgebied Landbouwgebied Landbouwgroep RPA-gebied Toeristengroep Toeristengebied Arrondissementsgebied KamervanKoophandelregio Regionale-Eenheid Veiligheidsregio Veiligthuisregio Zorgkantoorregio Arbeidsmarktregio Regioplus-arbeidsmarktregio Jeugdregio Ressort RES-regio Regionaalmeldcoördinatiepunt Regionale-energiestrategie SubRES-regio,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/057e440d-821d-477b-ae4d-9ae7d5652fbd,https://service.pdok.nl/cbs/gebiedsindelingen/2004/wms/v1_0?request=GetCapabilities&service=WMS,cbs,http://www.cbs.nl
Ggdregio labelpoint,Deze service bevat de CBS Gebiedsindelingen van 2004. De volgende gebiedsindelingen kunnen voorkomen: Gemeente Landsdeel Provincie Buurt COROP-gebied GGD-regio NUTS1 NUTS2 NUTS3 Wijk COROP-plusgebied COROP-subgebied Landbouwgebied Landbouwgroep RPA-gebied Toeristengroep Toeristengebied Arrondissementsgebied KamervanKoophandelregio Regionale-Eenheid Veiligheidsregio Veiligthuisregio Zorgkantoorregio Arbeidsmarktregio Regioplus-arbeidsmarktregio Jeugdregio Ressort RES-regio Regionaalmeldcoördinatiepunt Regionale-energiestrategie SubRES-regio,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/057e440d-821d-477b-ae4d-9ae7d5652fbd,https://service.pdok.nl/cbs/gebiedsindelingen/2004/wms/v1_0?request=GetCapabilities&service=WMS,cbs,http://www.cbs.nl
Grootstedelijke agglomeratie gegeneraliseerd,Deze service bevat de CBS Gebiedsindelingen van 2004. De volgende gebiedsindelingen kunnen voorkomen: Gemeente Landsdeel Provincie Buurt COROP-gebied GGD-regio NUTS1 NUTS2 NUTS3 Wijk COROP-plusgebied COROP-subgebied Landbouwgebied Landbouwgroep RPA-gebied Toeristengroep Toeristengebied Arrondissementsgebied KamervanKoophandelregio Regionale-Eenheid Veiligheidsregio Veiligthuisregio Zorgkantoorregio Arbeidsmarktregio Regioplus-arbeidsmarktregio Jeugdregio Ressort RES-regio Regionaalmeldcoördinatiepunt Regionale-energiestrategie SubRES-regio,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/057e440d-821d-477b-ae4d-9ae7d5652fbd,https://service.pdok.nl/cbs/gebiedsindelingen/2004/wms/v1_0?request=GetCapabilities&service=WMS,cbs,http://www.cbs.nl
Grootstedelijke agglomeratie labelpoint,Deze service bevat de CBS Gebiedsindelingen van 2004. De volgende gebiedsindelingen kunnen voorkomen: Gemeente Landsdeel Provincie Buurt COROP-gebied GGD-regio NUTS1 NUTS2 NUTS3 Wijk COROP-plusgebied COROP-subgebied Landbouwgebied Landbouwgroep RPA-gebied Toeristengroep Toeristengebied Arrondissementsgebied KamervanKoophandelregio Regionale-Eenheid Veiligheidsregio Veiligthuisregio Zorgkantoorregio Arbeidsmarktregio Regioplus-arbeidsmarktregio Jeugdregio Ressort RES-regio Regionaalmeldcoördinatiepunt Regionale-energiestrategie SubRES-regio,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/057e440d-821d-477b-ae4d-9ae7d5652fbd,https://service.pdok.nl/cbs/gebiedsindelingen/2004/wms/v1_0?request=GetCapabilities&service=WMS,cbs,http://www.cbs.nl
